"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Dwayne Haskins","WAS","QB","14058","weighted",2471.05170649895,1264.05010395754,13.9917064989518,7.54373418810776,10.3030272536688,5.7867966749096,73.0314046121593,60.4719174750335,0.421805929919137,0.464647449309115,1.80880503144654,0.953941741098088,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Lamar Jackson","BAL","QB","13593","weighted",3131.46804998356,288.143514060959,21.0225813877014,7.63874171375062,9.98360078921407,2.08235708925694,885.899073002302,88.4306476816991,6.36308525225098,1.24105705877226,3.70806478132193,1.14905256129023,0.507859256823413,0.269891757459406,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-01-07,NA,NA,NA,NA
"Josh Allen","BUF","QB","13589","weighted",3326.13953304834,213.615463973318,18.5341532390661,3.12647062617488,13.7280302532062,1.92512294971639,629.934218678066,85.2726295443038,6.86647875379412,1.47088330433573,3.14330812232818,0.643599766968711,1.70700427490957,0.155706783149657,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-05-21,NA,NA,NA,NA
"Tyrod Taylor","LAC","QB","10413","weighted",1078.51267753623,1477.28397521215,6.42799275362319,9.32004592140622,4.04689492753623,5.95502299416236,95.828919384058,115.644669503231,0.846310235507246,1.1053091923659,0.597384057971014,0.657449396672442,0.165626811594203,0.0933248958923229,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1989-08-03,NA,NA,NA,NA
"Josh Rosen","MIA","QB","13591","weighted",948.496629398224,1226.7154116759,4.34086813548175,5.74423387814549,4.61344952318316,5.31539462158486,44.9476093390332,57.7687181370177,0.158484051298915,0.320847740854508,0.757786254521539,0.553059360906745,0.268579414666228,0.142731217887186,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-02-10,NA,NA,NA,NA
"Case Keenum","WAS","QB","10948","weighted",1008.99463890936,847.084767634947,5.75377302873987,4.73489975866151,4.49485998526161,3.62573462092793,31.7467428150332,21.2366775493352,0.242301492262343,0.382156127768712,0.962718312453942,0.871143741334205,0.710101326455416,0.107981243835494,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1988-02-17,NA,NA,NA,NA
"Case Keenum","CLE","QB","10948","weighted",1008.99463890936,847.084767634947,5.75377302873987,4.73489975866151,4.49485998526161,3.62573462092793,31.7467428150332,21.2366775493352,0.242301492262343,0.382156127768712,0.962718312453942,0.871143741334205,0.710101326455416,0.107981243835494,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1988-02-17,NA,NA,NA,NA
"C.J. Beathard","SF","QB","13125","weighted",216.334545454545,381.934529124956,1.26363636363636,2.23092598787942,1.01090909090909,1.78474079030353,6.57090909090909,11.600815136973,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-11-16,NA,NA,NA,NA
"Blake Bortles","LAR","QB","11642","weighted",199.022621776504,269.206397398912,0.932569245463228,0.978611458476084,0.900477554918816,1.29780035433066,3.19644317096466,3.5458090320856,0.0433199617956065,0.0901649885537536,0.225071633237822,0.202488577599343,0.256014804202483,0.171119571055807,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1991-12-16,NA,NA,NA,NA
"Blake Bortles","FA","QB","11642","weighted",199.022621776504,269.206397398912,0.932569245463228,0.978611458476084,0.900477554918816,1.29780035433066,3.19644317096466,3.5458090320856,0.0433199617956065,0.0901649885537536,0.225071633237822,0.202488577599343,0.256014804202483,0.171119571055807,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1991-12-16,NA,NA,NA,NA
"Nick Mullens","SF","QB","13968","weighted",137.224376312474,192.526180104766,0.873792524149517,1.2633250715977,0.709865602687946,1.10564294408699,0.849529009419811,1.87337102336541,0.00946781064378712,0.0220903549432968,0.0148576228475431,0.0145835659074221,0.27165056698866,0.16717946013147,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-03-21,NA,NA,NA,NA
"Ryan Finley","CIN","QB","14068","weighted",204.301868183973,204.263507943413,1.02936936936937,0.888635255552424,1.37834992887624,1.51613851647496,8.07412991939308,9.16096667331603,0.054551920341394,0.117300561299821,0.0513968705547653,0.06674452842839,0.270573731626363,0.180151742474429,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Will Grier","CAR","QB","14062","weighted",174.047436332767,190.204462389255,0.777153367289191,0.853058797106609,0.66320882852292,0.643822690111973,1.90287492925863,4.33513054945456,0.0372382569326542,0.0871210458523753,0.0458404074702886,0.0436247103315407,0.268749292586304,0.200865021205698,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1995-04-03,NA,NA,NA,NA
"Jarrett Stidham","NE","QB","14063","weighted",82.93147751606,164.939548019603,0.491077801570307,0.995152471137839,0.245538900785153,0.497576235568919,4.22342969307637,5.18419152422082,0.00583511777301927,0.0122252835507918,0.0294432548179872,0.0613203512010247,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-08-08,NA,NA,NA,NA
"Phillip Walker","IND","QB","13416","weighted",50.6695246971109,64.3516668029281,0.354324324324324,0.547021978499019,0.0490587138863001,0.0905199048314849,1.28545200372787,2.28798642767283,0.00613233923578751,0.0113149881039356,0.00306616961789376,0.00565749405196781,0.0326840633737185,0.035283155926288,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-02-26,NA,NA,NA,NA
"Phillip Walker","CAR","QB","13416","weighted",50.6695246971109,64.3516668029281,0.354324324324324,0.547021978499019,0.0490587138863001,0.0905199048314849,1.28545200372787,2.28798642767283,0.00613233923578751,0.0113149881039356,0.00306616961789376,0.00565749405196781,0.0326840633737185,0.035283155926288,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-02-26,NA,NA,NA,NA
"Kyle Allen","CAR","QB","13879","weighted",111.365145754119,129.801605493202,0.645255069708492,0.805368231336081,0.642648922686945,0.804469314995376,3.02705956907478,3.37973689757857,0.00260614702154626,0.0066356770502334,0.064638783269962,0.052407722398519,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-03-08,NA,NA,NA,NA
"Kyle Allen","WAS","QB","13879","weighted",111.365145754119,129.801605493202,0.645255069708492,0.805368231336081,0.642648922686945,0.804469314995376,3.02705956907478,3.37973689757857,0.00260614702154626,0.0066356770502334,0.064638783269962,0.052407722398519,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-03-08,NA,NA,NA,NA
"Brett Hundley","ARI","QB","12142","weighted",121.472923913043,125.941571929979,0.474152173913043,0.553747139439426,0.565449275362319,0.954869495271483,3.79718387681159,5.84331969114695,0.0268025362318841,0.0686803199645924,0.28988768115942,0.379066854817443,0.214340579710145,0.120773394684183,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-06-15,NA,NA,NA,NA
"Mason Rudolph","PIT","QB","13595","weighted",129.106676674365,149.276543367543,0.658302540415704,0.689068975899278,0.792789838337182,0.93589874899207,4.01985912240185,5.95435312713309,0.056986143187067,0.106734662383861,0.0589347575057737,0.0612728561577206,0.268521939953811,0.202849544891073,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-07-17,"Q","Shoulder",2019,0
"Chase Daniel","CHI","QB","9706","weighted",102.138150431566,129.532909158879,0.650365803534731,0.768246935154953,0.376946157007809,0.485890510637394,4.13986025482943,6.78775184398214,0.0081134401972873,0.0221735206771254,0.0249732840115084,0.0180008499884391,0.121352240032881,0.0738396068877294,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,1986-10-07,NA,NA,NA,NA
"Chase Daniel","DET","QB","9706","weighted",102.138150431566,129.532909158879,0.650365803534731,0.768246935154953,0.376946157007809,0.485890510637394,4.13986025482943,6.78775184398214,0.0081134401972873,0.0221735206771254,0.0249732840115084,0.0180008499884391,0.121352240032881,0.0738396068877294,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,1986-10-07,NA,NA,NA,NA
"Nate Sudfeld","PHI","QB","12815","weighted",113.678409090909,161.765860344552,1.01988636363636,1.43566985062986,0.832954545454545,1.33886563159226,4.00625,7.14502754119682,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1993-10-07,NA,NA,NA,NA
"Brian Hoyer","NE","QB","9714","weighted",98.8966961217477,135.223976529267,0.596961217476681,0.798050740325674,0.299288168875798,0.47669458818525,1.37025527736868,2.75272773586445,0.056480117820324,0.118806493561435,0.0366482572410408,0.0477188209527439,0.0530829651448208,0.0360049127182636,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,1985-10-31,NA,NA,NA,NA
"Colt McCoy","WAS","QB","9899","weighted",103.423296894804,134.883238113028,0.622797845373891,0.819487360933481,0.413997148288973,0.494989610243676,3.0141793409379,4.26643324042868,0,0,0.0430925221799747,0.0349384815990127,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,1986-09-05,NA,NA,NA,NA
"Colt McCoy","NYG","QB","9899","weighted",103.423296894804,134.883238113028,0.622797845373891,0.819487360933481,0.413997148288973,0.494989610243676,3.0141793409379,4.26643324042868,0,0,0.0430925221799747,0.0349384815990127,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,1986-09-05,NA,NA,NA,NA
"Robert Griffin","BAL","QB","10696","weighted",132.258815217391,107.684819779693,0.771420289855072,0.529092613660109,0.54956884057971,0.58912069145469,21.3379923007246,25.9808170421535,0.0256032608695652,0.0619187288182297,0.0359855072463768,0.0396661528208235,0.238697463768116,0.134497644080112,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1990-02-12,NA,NA,NA,NA
"Ryan Griffin","TB","QB","11441","weighted",92.2691218130311,168.705852703886,0.621340887629839,1.13606634817431,0.621340887629839,1.13606634817431,4.03871576959396,7.38443126313304,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1989-11-17,NA,NA,NA,NA
"Matt Barkley","BUF","QB","11151","weighted",114.940514403292,119.115356799932,0.492798353909465,0.752812333587169,0.949617283950617,1.30779627115114,0.644897119341564,0.775285091693233,0.00773074661963551,0.018263036320239,0.023559670781893,0.0232717081285254,0.232987654320988,0.141861056321573,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1990-09-08,NA,NA,NA,NA
"Joshua Dobbs","PIT","QB","13119","weighted",20.2055035128806,37.7631094634602,0.192622950819672,0.441314088942637,0.0765807962529274,0.176115839544449,0.598501170960187,0.932847892357627,0,0,0.0957259953161592,0.0922185244942693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-01-26,NA,NA,NA,NA
"Joshua Dobbs","JAC","QB","13119","weighted",20.2055035128806,37.7631094634602,0.192622950819672,0.441314088942637,0.0765807962529274,0.176115839544449,0.598501170960187,0.932847892357627,0,0,0.0957259953161592,0.0922185244942693,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-01-26,NA,NA,NA,NA
"Tom Savage","FA","QB","11649","weighted",101.716351606805,129.073188859553,0.22078449905482,0.403422525744563,0.345170132325142,0.630702821938682,0,0,0.0093289224952741,0.017046022214559,0.0139933837429112,0.0152340029209519,0.23788752362949,0.258978049656182,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1990-04-26,NA,NA,NA,NA
"Trevor Siemian","NYJ","QB","12381","weighted",104.417192982456,115.78980433276,0.497498585172609,0.50484285496359,0.465846066779853,0.64944744973568,1.45562535370685,1.70828671715059,0.0204810413129598,0.0479165752188064,0.0287945670628183,0.0215212522720391,0.254352009054895,0.190104395069679,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trevor Siemian","FA","QB","12381","weighted",104.417192982456,115.78980433276,0.497498585172609,0.50484285496359,0.465846066779853,0.64944744973568,1.45562535370685,1.70828671715059,0.0204810413129598,0.0479165752188064,0.0287945670628183,0.0215212522720391,0.254352009054895,0.190104395069679,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blaine Gabbert","TB","QB","10262","weighted",99.7430826140567,102.440222647886,0.624866420057542,0.751588632594327,0.530135635018496,0.532247974112151,1.48508014796547,1.99411001589466,0.0200904233456638,0.0474560829215709,0.0444471845458282,0.031929989800426,0.20387176325524,0.124050539571385,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1989-10-15,NA,NA,NA,NA
"Drew Stanton","CLE","QB","8712","weighted",64.3158517260894,89.9536072440731,0.323972835314092,0.478965890583504,0.307215619694397,0.718748628282096,0.00744765138653084,0.0174242091704751,0.0111714770797963,0.0261363137557126,0.0143972835314092,0.0107606261360195,0.100780984719864,0.0753243829521368,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,1984-05-07,"Q","Knee",2019,0
"Drew Stanton","FA","QB","8712","weighted",64.3158517260894,89.9536072440731,0.323972835314092,0.478965890583504,0.307215619694397,0.718748628282096,0.00744765138653084,0.0174242091704751,0.0111714770797963,0.0261363137557126,0.0143972835314092,0.0107606261360195,0.100780984719864,0.0753243829521368,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,1984-05-07,"Q","Knee",2019,0
"Chad Kelly","IND","QB","13121","weighted",84.4182899374645,94.2822237378635,0.344893689596362,0.422958853403809,0.430183058555998,0.462943821841186,1.67882660602615,2.5941980244611,0.0336668561682774,0.0637356507566387,0.0305779799128293,0.0291504670780172,0.235110858442297,0.176171185390045,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-03-26,NA,NA,NA,NA
"DeShone Kizer","FA","QB","13114","weighted",52.1895218658892,83.2654956818787,0.299265306122449,0.450996385485982,0.326087463556851,0.732798051418017,1.44660641399417,2.56358938635693,0.0502959183673469,0.0899098957236373,0.031980563654033,0.034979124657225,0.244443148688047,0.185662900938008,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1996-01-03,NA,NA,NA,NA
"Taysom Hill","NO","QB","13424","weighted",79.6898400328138,56.1583076017646,0.289950779327317,0.475660200106968,0.021591468416735,0.0590767061315012,128.298792921598,95.1209019528529,2.60278455309649,2.58198593396029,0.849551271534044,1.26625176520229,1.86212879409352,1.05627480947268,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1990-08-23,NA,NA,NA,NA
"Matt Schaub","ATL","QB","7480","weighted",48.4600760869565,67.5689382804317,0.274833333333333,0.449149282260468,0.205695652173913,0.396506929492177,0.627679800724638,1.0349832717956,0.00402038043478261,0.0103020479946889,0.0207427536231884,0.0188677630328121,0.798905797101449,0.450155380186498,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,1981-06-25,NA,NA,NA,NA
"Alex Smith","WAS","QB","7813","weighted",40.2459016393443,74.8975848027162,0.206978922716628,0.385187578985398,0.0689929742388759,0.128395859661799,0,0,0,0,0.030632318501171,0.0295099278381662,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,1984-05-07,"Q","Lower Leg",2019,0
"Josh McCown","PHI","QB","6589","weighted",78.4142580340265,85.3662743680409,0.265874291115312,0.289446055498086,0.447788279773157,0.487488093470461,0.0746313799621928,0.0812480155784102,0.0139933837429112,0.0152340029209519,0.0233223062381853,0.0253900048682532,0.149262759924386,0.16249603115682,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,1979-07-04,"Q","Hamstring",2019,0
"Josh McCown","FA","QB","6589","weighted",78.4142580340265,85.3662743680409,0.265874291115312,0.289446055498086,0.447788279773157,0.487488093470461,0.0746313799621928,0.0812480155784102,0.0139933837429112,0.0152340029209519,0.0233223062381853,0.0253900048682532,0.149262759924386,0.16249603115682,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,1979-07-04,"Q","Hamstring",2019,0
"Chad Henne","KC","QB","9073","weighted",59.2767025089606,77.5851605215952,0.482437275985663,0.577737613607198,0,0,1.96200716845878,3.36479204642341,0,0,0.0155555555555556,0.0192269421519295,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,1985-07-02,NA,NA,NA,NA
"AJ McCarron","HOU","QB","11643","weighted",60.3696479543292,76.9663281405056,0.34395813510942,0.520726339286529,0.34395813510942,0.520726339286529,1.65107040913416,2.32504958452603,0,0,0.0122621313035205,0.0137000559451266,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1990-09-13,NA,NA,NA,NA
"Geno Smith","SEA","QB","11150","weighted",53.5577853326858,62.9792337737243,0.325259834871297,0.409792439134733,0.159786304031083,0.316010416766473,1.51645556095192,1.91332621062051,0.031290917921321,0.0537242085609661,0.106818844099077,0.111514520681263,0.202758620689655,0.136730411961456,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1990-10-10,NA,NA,NA,NA
"David Blough","DET","QB","14070","weighted",65.0989729225023,81.9020190073557,0.321195144724556,0.572971187775582,1.38982259570495,1.79078581729908,8.05555555555556,8.67621268939742,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Cooper Rush","DAL","QB","13124","weighted",75.3849971574758,76.2778124255824,0.0897782831154065,0.209476178006782,0.190778851620239,0.445136878264411,0.203871517907902,0.429078185915951,0.0261853325753269,0.0610972185853113,0.0191112374455183,0.0182190419237607,0.254303581580443,0.190552506646375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-11-21,NA,NA,NA,NA
"Cooper Rush","NYG","QB","13124","weighted",75.3849971574758,76.2778124255824,0.0897782831154065,0.209476178006782,0.190778851620239,0.445136878264411,0.203871517907902,0.429078185915951,0.0261853325753269,0.0610972185853113,0.0191112374455183,0.0182190419237607,0.254303581580443,0.190552506646375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-11-21,NA,NA,NA,NA
